type,code,name,ISIN,start,market,group,CFI
上市認購(售)權證,038700,上海銀群益8C購01,TW19Z0387009,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038701,台表科群益91購01,TW19Z0387017,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038702,復盛群益8C購01,TW19Z0387025,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038703,達方群益8C購04,TW19Z0387033,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038704,志超群益8C購01,TW19Z0387041,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038705,鈺齊群益8C購01,TW19Z0387058,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038706,寶成群益8C購01,TW19Z0387066,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038707,華通富邦8A購01,TW19Z0387074,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038708,鴻海富邦8A購01,TW19Z0387082,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038709,鴻海富邦8C購01,TW19Z0387090,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038710,燿華富邦8A購01,TW19Z0387108,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038711,微星富邦8B購01,TW19Z0387116,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038712,明泰富邦8A購01,TW19Z0387124,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038713,揚明光富邦8C購01,TW19Z0387132,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038714,健策富邦8A購01,TW19Z0387140,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038715,上海銀富邦8B購01,TW19Z0387157,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038716,康舒富邦8A購01,TW19Z0387165,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038717,訊芯富邦8A購01,TW19Z0387173,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038718,志超富邦8A購01,TW19Z0387181,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038719,鈺齊富邦8B購01,TW19Z0387199,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038720,T50反1元大8A購02,TW19Z0387207,2019/04/08,上市,,RWBCCA
上市認購(售)權證,038721,FBVIX元大8A購01,TW19Z0387215,2019/04/08,上市,,RWBCCA
上市認購(售)權證,038722,元金2X元大8A購01,TW19Z0387223,2019/04/08,上市,,RWBCCA
上市認購(售)權證,038723,鑽全元大8A購01,TW19Z0387231,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038724,永冠元大8A購01,TW19Z0387249,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038725,寶齡元大8A購01,TW19Z0387256,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038726,寶齡元大8A購02,TW19Z0387264,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038727,金寶元大8A購01,TW19Z0387272,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038728,中環元大8A購01,TW19Z0387280,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038729,國巨元大8A購04,TW19Z0387298,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038730,友訊元大8A購01,TW19Z0387306,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038731,友訊元大8A購02,TW19Z0387314,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038732,光磊元大8A購03,TW19Z0387322,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038733,光磊元大8A購04,TW19Z0387330,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038734,燿華元大8A購01,TW19Z0387348,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038735,燿華元大8A購02,TW19Z0387355,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038736,金像電元大8A購01,TW19Z0387363,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038737,金像電元大8A購02,TW19Z0387371,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038738,正崴元大8A購01,TW19Z0387389,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038739,正崴元大8A購02,TW19Z0387397,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038740,全新元大8A購03,TW19Z0387405,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038741,奇力新元大8A購07,TW19Z0387413,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038742,盟立元大8A購01,TW19Z0387421,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038743,大毅元大8A購02,TW19Z0387439,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038744,大毅元大8A購03,TW19Z0387447,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038745,強茂元大8A購01,TW19Z0387454,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038746,華固元大8A購01,TW19Z0387462,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038747,新光金元大8B購01,TW19Z0387470,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038748,淘帝元大8A購01,TW19Z0387488,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038749,奇鋐元大8A購01,TW19Z0387496,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038750,奇鋐元大8A購02,TW19Z0387504,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038751,奇鋐元大8B購01,TW19Z0387512,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038752,亞光元大8A購01,TW19Z0387520,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038753,聯詠元大8A購01,TW19Z0387538,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038754,聯詠元大8A購02,TW19Z0387546,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038755,和鑫元大8A購01,TW19Z0387553,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038756,和鑫元大8A購02,TW19Z0387561,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038757,華晶科元大8A購01,TW19Z0387579,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038758,日電貿元大8A購01,TW19Z0387587,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038759,日電貿元大8A購02,TW19Z0387595,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038760,新日興元大8A購02,TW19Z0387603,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038761,新日興元大8A購03,TW19Z0387611,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038762,新日興元大8A購04,TW19Z0387629,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038763,明泰元大8A購01,TW19Z0387637,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038764,玉晶光元大8A購03,TW19Z0387645,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038765,聯鈞元大8A購01,TW19Z0387652,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038766,晶睿元大8A購01,TW19Z0387660,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038767,晶睿元大8A購02,TW19Z0387678,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038768,敦泰元大8A購01,TW19Z0387686,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038769,達邁元大8A購01,TW19Z0387694,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038770,達邁元大8A購02,TW19Z0387702,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038771,健策元大8A購01,TW19Z0387710,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038772,健策元大8A購02,TW19Z0387728,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038773,健策元大8B購01,TW19Z0387736,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038774,上緯控元大8A購01,TW19Z0387744,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038775,上緯控元大8A購02,TW19Z0387751,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038776,利勤元大8A購01,TW19Z0387769,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038777,拓凱元大8A購01,TW19Z0387777,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038778,康普元大8A購01,TW19Z0387785,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038779,正文元大8A購01,TW19Z0387793,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038780,正文元大8A購02,TW19Z0387801,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038781,新唐元大8A購01,TW19Z0387819,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038782,新唐元大8A購02,TW19Z0387827,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038783,泰鼎元大8A購01,TW19Z0387835,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038784,泰鼎元大8A購02,TW19Z0387843,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038785,康控元大8A購04,TW19Z0387850,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038786,天鈺元大8A購01,TW19Z0387868,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038787,達興元大8A購01,TW19Z0387876,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038788,達興元大8A購02,TW19Z0387884,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038789,豐祥元大8A購01,TW19Z0387892,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038790,敦南元大8A購01,TW19Z0387900,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038791,嘉聯益元大8A購03,TW19Z0387918,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038792,康舒元大8A購01,TW19Z0387926,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038793,康舒元大8A購02,TW19Z0387934,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038794,訊芯元大8A購02,TW19Z0387942,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038795,訊芯元大8A購03,TW19Z0387959,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038796,訊芯元大8B購01,TW19Z0387967,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038797,GIS元大8A購04,TW19Z0387975,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038798,羅麗芬元大8A購01,TW19Z0387983,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038799,復盛元大8A購01,TW19Z0387991,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038800,台虹元大8A購01,TW19Z0388007,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038801,勤誠元大8A購01,TW19Z0388015,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038802,志超元大8A購01,TW19Z0388023,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038803,明基材元大8A購01,TW19Z0388031,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038804,明基材元大8A購02,TW19Z0388049,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038805,鈺齊元大8A購01,TW19Z0388056,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038806,世紀鋼元大8A購03,TW19Z0388064,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038807,華通統一8A購01,TW19Z0388072,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038808,鴻海統一8A購02,TW19Z0388080,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038809,鴻海統一8A購03,TW19Z0388098,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038810,國巨統一8A購02,TW19Z0388106,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038811,燿華統一8A購01,TW19Z0388114,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038812,微星統一8A購01,TW19Z0388122,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038813,可成統一8A購02,TW19Z0388130,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038814,奇鋐統一8A購01,TW19Z0388148,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038815,奇鋐統一8A購02,TW19Z0388155,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038816,奇鋐統一8A購03,TW19Z0388163,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038817,玉晶光統一8A購02,TW19Z0388171,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038818,揚明光統一8A購01,TW19Z0388189,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038819,健策統一8A購01,TW19Z0388197,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038820,上海銀統一8A購01,TW19Z0388205,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038821,上海銀統一8A購02,TW19Z0388213,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038822,永冠元富8A購01,TW19Z0388221,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038823,金寶元富8A購01,TW19Z0388239,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038824,正崴元富8A購01,TW19Z0388247,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038825,正崴元富8B購01,TW19Z0388254,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038826,國票金元富8A購01,TW19Z0388262,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038827,和鑫元富8A購01,TW19Z0388270,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038828,華晶科元富8A購01,TW19Z0388288,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038829,揚明光元富8A購01,TW19Z0388296,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038830,拓凱元富8A購01,TW19Z0388304,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038831,泰鼎元富8A購01,TW19Z0388312,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038832,泰鼎元富8A購02,TW19Z0388320,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038833,天鈺元富8A購01,TW19Z0388338,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038834,天鈺元富8A購02,TW19Z0388346,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038835,復盛元富8A購01,TW19Z0388353,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038836,志超元富8A購01,TW19Z0388361,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038837,志超元富8A購02,TW19Z0388379,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038838,明基材元富8A購01,TW19Z0388387,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038839,拓凱康和8A購01,TW19Z0388395,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038840,上海銀康和8A購01,TW19Z0388403,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038841,鈺齊康和8A購01,TW19Z0388411,2019/04/08,上市,,RWSCCA
上市認購(售)權證,038842,T50反1第一8A購01,TW19Z0388429,2019/04/09,上市,,RWBCCA
上市認購(售)權證,038843,上海銀第一8A購01,TW19Z0388437,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038844,世紀鋼第一8A購01,TW19Z0388445,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038845,滬深反中信8A購01,TW19Z0388452,2019/04/09,上市,,RWBCCE
上市認購(售)權證,038846,臺指反中信8C購01,TW19Z0388460,2019/04/09,上市,,RWBCCE
上市認購(售)權證,038847,鴻海中信8A購01,TW19Z0388478,2019/04/09,上市,,RWSCCE
上市認購(售)權證,038848,鴻海中信8C購01,TW19Z0388486,2019/04/09,上市,,RWSCCE
上市認購(售)權證,038849,台積電中信8A購03,TW19Z0388494,2019/04/09,上市,,RWSCCE
上市認購(售)權證,038850,光磊中信8A購01,TW19Z0388502,2019/04/09,上市,,RWSCCE
上市認購(售)權證,038851,智邦中信8A購01,TW19Z0388510,2019/04/09,上市,,RWSCCE
上市認購(售)權證,038852,健策中信8A購01,TW19Z0388528,2019/04/09,上市,,RWSCCE
上市認購(售)權證,038853,大立光日盛8A購01,TW19Z0388536,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038854,上海銀日盛8A購01,TW19Z0388544,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038855,FB上証凱基8A購02,TW19Z0388551,2019/04/09,上市,,RWBCCA
上市認購(售)權證,038856,聚陽凱基8A購01,TW19Z0388569,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038857,廣宇凱基8A購01,TW19Z0388577,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038858,友訊凱基8B購01,TW19Z0388585,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038859,奇力新凱基8A購01,TW19Z0388593,2019/04/09,上市,,RWSCCA
上市認購(售)權證,03885P,中租元大87售01,TW18Z03885P6,2018/10/02,上市,,RWSCPE
上市認購(售)權證,038860,大立光凱基8A購05,TW19Z0388601,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038861,禾伸堂凱基8A購02,TW19Z0388619,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038862,欣興凱基8A購03,TW19Z0388627,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038863,和鑫凱基8A購01,TW19Z0388635,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038864,玉晶光凱基8A購01,TW19Z0388643,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038865,玉晶光凱基8A購02,TW19Z0388650,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038866,晶睿凱基8A購01,TW19Z0388668,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038867,智易凱基8A購03,TW19Z0388676,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038868,TPK凱基8A購01,TW19Z0388684,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038869,拓凱凱基8A購01,TW19Z0388692,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038870,泰鼎凱基8A購01,TW19Z0388700,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038871,志超凱基8A購01,TW19Z0388718,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038872,鈺齊凱基8A購01,TW19Z0388726,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038873,亞德客群益8C購01,TW19Z0388734,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038874,台達電群益8C購01,TW19Z0388742,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038875,廣宇群益8C購01,TW19Z0388759,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038876,漢唐群益91購01,TW19Z0388767,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038877,鴻海兆豐8A購01,TW19Z0388775,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038878,光磊兆豐8A購01,TW19Z0388783,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038879,聯發科兆豐8A購01,TW19Z0388791,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038880,義隆兆豐8B購01,TW19Z0388809,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038881,新光金兆豐8A購01,TW19Z0388817,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038882,聯詠兆豐8A購01,TW19Z0388825,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038883,南電兆豐8A購01,TW19Z0388833,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038884,華通永豐8A購01,TW19Z0388841,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038885,廣宇永豐8A購01,TW19Z0388858,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038886,玉晶光永豐8A購03,TW19Z0388866,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038887,健策永豐8A購01,TW19Z0388874,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038888,超眾永豐8A購01,TW19Z0388882,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038889,南電永豐8A購01,TW19Z0388890,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038890,上銀台新8B購01,TW19Z0388908,2019/04/09,上市,,RWSCCE
上市認購(售)權證,038891,健策台新8A購01,TW19Z0388916,2019/04/09,上市,,RWSCCE
上市認購(售)權證,038892,鴻海統一8A購04,TW19Z0388924,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038893,鴻海統一8B購01,TW19Z0388932,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038894,欣興統一8A購02,TW19Z0388940,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038895,健策康和8A購01,TW19Z0388957,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038896,臺股指康和8A購01,TW19Z0388965,2019/04/09,上市,,RWICCE
上市認購(售)權證,038897,臺股指康和8A購02,TW19Z0388973,2019/04/09,上市,,RWICCE
上市認購(售)權證,038898,鴻海麥證8A購01,TW19Z0388981,2019/04/09,上市,,RWSCCE
上市認購(售)權證,038899,國巨麥證8A購01,TW19Z0388999,2019/04/09,上市,,RWSCCE
上市認購(售)權證,038900,新光金麥證8B購01,TW19Z0389005,2019/04/09,上市,,RWSCCE
上市認購(售)權證,038901,上銀元大8A購01,TW19Z0389013,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038902,台船元大8A購01,TW19Z0389021,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038903,華通元大8A購03,TW19Z0389039,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038904,鴻海元大8A購04,TW19Z0389047,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038905,鴻海元大8A購05,TW19Z0389054,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038906,國巨元大8A購06,TW19Z0389062,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038907,國巨元大8A購09,TW19Z0389070,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038908,光磊元大8A購05,TW19Z0389088,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038909,智邦元大8A購01,TW19Z0389096,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038910,智邦元大8A購02,TW19Z0389104,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038911,美律元大8A購03,TW19Z0389112,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038912,美律元大8A購04,TW19Z0389120,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038913,亞光元大8A購02,TW19Z0389138,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038914,欣興元大8A購02,TW19Z0389146,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038915,欣興元大8A購03,TW19Z0389153,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038916,玉晶光元大8A購05,TW19Z0389161,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038917,創意元大8A購02,TW19Z0389179,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038918,TPK元大8A購02,TW19Z0389187,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038919,日月光元大8A購01,TW19Z0389195,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038920,日月光元大8A購02,TW19Z0389203,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038921,旭富元大8A購01,TW19Z0389211,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038922,康控元大8A購05,TW19Z0389229,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038923,上海銀元大8A購01,TW19Z0389237,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038924,嘉聯益元大8B購05,TW19Z0389245,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038925,康友元大8A購02,TW19Z0389252,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038926,GIS元大8B購01,TW19Z0389260,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038927,易華電元大8B購02,TW19Z0389278,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038928,寶齡國泰8C購01,TW19Z0389286,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038929,鴻海國泰8B購06,TW19Z0389294,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038930,鴻海國泰8B購07,TW19Z0389302,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038931,盟立國泰8B購01,TW19Z0389310,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038932,淘帝國泰8B購01,TW19Z0389328,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038933,欣興國泰8B購02,TW19Z0389336,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038934,和鑫國泰8B購01,TW19Z0389344,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038935,玉晶光國泰8C購01,TW19Z0389351,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038936,隆達國泰8B購01,TW19Z0389369,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038937,上緯控國泰8B購01,TW19Z0389377,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038938,旭富國泰8B購01,TW19Z0389385,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038939,佐登國泰8B購01,TW19Z0389393,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038940,利勤國泰8B購01,TW19Z0389401,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038941,泰鼎國泰8B購01,TW19Z0389419,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038942,天鈺國泰8C購01,TW19Z0389427,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038943,上海銀國泰8C購01,TW19Z0389435,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038944,上海銀國泰92購01,TW19Z0389443,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038945,嘉聯益國泰8C購01,TW19Z0389450,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038946,復盛國泰8C購01,TW19Z0389468,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038947,勤誠國泰8B購01,TW19Z0389476,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038948,志超國泰8C購01,TW19Z0389484,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038949,明基材國泰8B購01,TW19Z0389492,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038950,T50反1永昌8C購01,TW19Z0389500,2019/04/09,上市,,RWBCCE
上市認購(售)權證,038951,聯發科永昌8C購02,TW19Z0389518,2019/04/09,上市,,RWSCCE
上市認購(售)權證,038952,可成永昌8C購01,TW19Z0389526,2019/04/09,上市,,RWSCCE
上市認購(售)權證,038953,大立光永昌8C購01,TW19Z0389534,2019/04/09,上市,,RWSCCE
上市認購(售)權證,038954,晶電富邦8A購02,TW19Z0389542,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038955,華新科富邦8C購01,TW19Z0389559,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038956,奇鋐富邦8A購01,TW19Z0389567,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038957,日月光富邦8C購02,TW19Z0389575,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038958,寶齡元富8A購01,TW19Z0389583,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038959,鴻海元富8A購01,TW19Z0389591,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038960,鴻海元富8A購02,TW19Z0389609,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038961,凌陽元富8A購01,TW19Z0389617,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038962,玉晶光元富8A購03,TW19Z0389625,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038963,玉晶光元富8A購05,TW19Z0389633,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038964,玉晶光元富8A購07,TW19Z0389641,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038965,旭富元富8A購01,TW19Z0389658,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038966,寶成元富8A購01,TW19Z0389666,2019/04/09,上市,,RWSCCA
上市認購(售)權證,038967,智易中信8C購01,TW19Z0389674,2019/04/10,上市,,RWSCCE
上市認購(售)權證,038968,亞光第一8A購01,TW19Z0389682,2019/04/10,上市,,RWSCCA
上市認購(售)權證,038969,欣興第一8A購01,TW19Z0389690,2019/04/10,上市,,RWSCCA
上市認購(售)權證,038970,台積電兆豐8A購01,TW19Z0389708,2019/04/10,上市,,RWSCCA
上市認購(售)權證,038971,瑞昱兆豐8A購01,TW19Z0389716,2019/04/10,上市,,RWSCCA
上市認購(售)權證,038972,全新兆豐8B購01,TW19Z0389724,2019/04/10,上市,,RWSCCA
上市認購(售)權證,038973,欣興兆豐8B購01,TW19Z0389732,2019/04/10,上市,,RWSCCA
